bldg_id,in.building_america_climate_zone,in.state,in.heating_fuel,in.interior_lighting_generation,in.service_water_heating_fuel,in.comstock_building_type_group,in.vintage,in.sqft
57004,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Lodging,0,37500.0
57009,Cold,CO,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,1,37500.0
57014,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,3,1000.0
57121,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Office,0,7500.0
57149,Cold,CO,NaturalGas,gen4_led,NaturalGas,Office,2,17500.0
57176,Cold,CO,NaturalGas,gen4_led,Electricity,Mercantile,0,37500.0
57210,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Office,0,17500.0
57289,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,1000.0
57295,Cold,CO,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,150000.0
57337,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,75000.0
57339,Cold,CO,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,75000.0
57342,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,37500.0
57418,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
57429,Cold,CO,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,1,75000.0
57465,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Food Service,6,3000.0
57488,Cold,CO,NaturalGas,gen4_led,NaturalGas,Mercantile,1,7500.0
57494,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
57502,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,350000.0
57607,Cold,CO,NaturalGas,gen4_led,NaturalGas,Office,1,7500.0
57668,Cold,CO,Electricity,gen2_t8_halogen,NaturalGas,Food Service,5,3000.0
57712,Cold,CO,Electricity,gen4_led,Electricity,Mercantile,0,37500.0
57855,Very Cold,CO,NaturalGas,gen4_led,NaturalGas,Mercantile,3,75000.0
57859,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,3000.0
58020,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
58073,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Lodging,0,37500.0
58083,Cold,CO,Electricity,gen3_t5_cfl,Electricity,Mercantile,2,3000.0
58115,Cold,CO,Electricity,gen2_t8_halogen,Propane,Lodging,6,3000.0
58125,Cold,CO,NaturalGas,gen4_led,Electricity,Office,7,17500.0
58155,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,17500.0
58254,Cold,CO,NaturalGas,gen4_led,Electricity,Office,2,17500.0
58336,Cold,CO,NaturalGas,gen4_led,Electricity,Food Service,1,7500.0
58342,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,3000.0
58364,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,2,3000.0
58370,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
58397,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
58507,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Office,6,75000.0
58547,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,17500.0
58651,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,3000.0
58655,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Office,5,350000.0
58680,Cold,CO,Electricity,gen2_t8_halogen,NaturalGas,Lodging,4,75000.0
58685,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,37500.0
58687,Cold,CO,NaturalGas,gen1_t12_incandescent,Electricity,Office,3,17500.0
58739,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,3000.0
58741,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Office,0,7500.0
58780,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
58792,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,75000.0
59014,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,17500.0
59084,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,75000.0
59217,Cold,CO,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,0,75000.0
59225,Cold,CO,NaturalGas,gen4_led,Electricity,Mercantile,0,17500.0
59288,Cold,CO,NaturalGas,gen4_led,NaturalGas,Food Service,4,3000.0
59341,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,3000.0
59366,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,37500.0
59379,Cold,CO,NaturalGas,gen4_led,NaturalGas,Office,4,75000.0
59530,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Office,7,75000.0
59554,Cold,CO,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,4,37500.0
59597,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,17500.0
59629,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
59721,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,17500.0
59752,Cold,CO,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,7500.0
59786,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,17500.0
59810,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,37500.0
59843,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,17500.0
59939,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Office,0,3000.0
59940,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,17500.0
59969,Very Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,17500.0
59999,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,37500.0
60028,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,3000.0
60034,Cold,CO,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,4,75000.0
60040,Cold,CO,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,2,3000.0
60059,Cold,CO,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,6,7500.0
60090,Cold,CO,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,2,37500.0
60107,Cold,CO,NaturalGas,gen4_led,NaturalGas,Office,7,17500.0
60151,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,37500.0
60188,Cold,CO,Electricity,gen4_led,Electricity,Mercantile,4,75000.0
60245,Cold,CO,NaturalGas,gen4_led,NaturalGas,Mercantile,0,7500.0
60284,Cold,CO,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,2,75000.0
60305,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,3000.0
60424,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,17500.0
60476,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,7500.0
60506,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
60535,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,37500.0
60572,Cold,CO,NaturalGas,gen4_led,NaturalGas,Mercantile,7,75000.0
60591,Cold,CO,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,37500.0
60595,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Lodging,4,37500.0
60632,Cold,CO,NaturalGas,gen3_t5_cfl,NaturalGas,Warehouse and Storage,2,75000.0
60718,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,3000.0
60719,Cold,CO,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,1000.0
60732,Cold,CO,NaturalGas,gen4_led,Electricity,Warehouse and Storage,1,37500.0
60739,Cold,CO,Propane,gen1_t12_incandescent,Propane,Office,4,3000.0
60881,Cold,CO,Propane,gen2_t8_halogen,Electricity,Office,0,3000.0
60932,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,3000.0
60977,Cold,CO,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,17500.0
61069,Cold,CO,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,75000.0
61118,Cold,CO,Electricity,gen4_led,Electricity,Mercantile,0,7500.0
61174,Cold,CO,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,1,37500.0
61208,Cold,CO,Electricity,gen1_t12_incandescent,Electricity,Office,1,7500.0
61315,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,75000.0
61325,Cold,CO,NaturalGas,gen4_led,NaturalGas,Office,0,17500.0
61328,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,17500.0
61377,Cold,CO,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
61449,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Office,0,3000.0
61524,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,150000.0
61589,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,17500.0
61608,Very Cold,CO,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,3000.0
61613,Cold,CO,Electricity,gen4_led,NaturalGas,Office,0,17500.0
61633,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,3000.0
61648,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
61694,Cold,CO,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,17500.0
61753,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,1000.0
61772,Cold,CO,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,0,17500.0
61794,Very Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,3000.0
62006,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,75000.0
62083,Cold,CO,NaturalGas,gen4_led,Electricity,Warehouse and Storage,3,75000.0
62152,Cold,CO,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,7500.0
66755,Mixed-Humid,DE,Electricity,gen2_t8_halogen,Electricity,Office,4,17500.0
66792,Mixed-Humid,DE,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,1000.0
66827,Mixed-Humid,DE,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,17500.0
66834,Mixed-Humid,DE,Electricity,gen1_t12_incandescent,NaturalGas,Office,4,7500.0
66876,Mixed-Humid,DE,DistrictHeating,gen3_t5_cfl,Electricity,Office,4,150000.0
66913,Mixed-Humid,DE,Electricity,gen4_led,Electricity,Office,1,1000.0
67061,Mixed-Humid,DE,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,1,17500.0
67080,Mixed-Humid,DE,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,7500.0
67097,Mixed-Humid,DE,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,3000.0
67257,Mixed-Humid,DE,Electricity,gen2_t8_halogen,Electricity,Office,1,37500.0
67311,Mixed-Humid,DE,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,2,7500.0
67421,Mixed-Humid,DE,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,5,3000.0
67427,Mixed-Humid,DE,NaturalGas,gen4_led,Electricity,Mercantile,5,150000.0
67461,Mixed-Humid,DE,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,150000.0
67489,Mixed-Humid,DE,Propane,gen1_t12_incandescent,Electricity,Mercantile,1,3000.0
67515,Mixed-Humid,DE,Electricity,gen4_led,Electricity,Mercantile,5,17500.0
67524,Mixed-Humid,DE,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,3000.0
67791,Mixed-Humid,DC,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,7500.0
67877,Mixed-Humid,DC,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,7500.0
67885,Mixed-Humid,DC,NaturalGas,gen2_t8_halogen,Electricity,Office,0,3000.0
67972,Mixed-Humid,DC,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
68009,Mixed-Humid,DC,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
68038,Mixed-Humid,DC,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,0,17500.0
68162,Mixed-Humid,DC,Electricity,gen4_led,NaturalGas,Education,5,37500.0
68186,Mixed-Humid,DC,DistrictHeating,gen4_led,DistrictHeating,Office,3,350000.0
68193,Mixed-Humid,DC,NaturalGas,gen4_led,NaturalGas,Office,0,3000.0
68252,Mixed-Humid,DC,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
68308,Mixed-Humid,DC,DistrictHeating,gen4_led,Electricity,Office,5,350000.0
68395,Mixed-Humid,DC,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
68462,Mixed-Humid,DC,NaturalGas,gen4_led,NaturalGas,Office,0,1000.0
68546,Mixed-Humid,DC,NaturalGas,gen4_led,NaturalGas,Mercantile,1,7500.0
68588,Mixed-Humid,DC,NaturalGas,gen4_led,Electricity,Mercantile,2,17500.0
68708,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,6,150000.0
68833,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,2,17500.0
68898,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,0,3000.0
68904,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,0,37500.0
69001,Hot-Humid,FL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,3,75000.0
69047,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
69073,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Office,4,17500.0
69116,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
69137,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Food Service,1,17500.0
69221,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,4,7500.0
69231,Hot-Humid,FL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,17500.0
69278,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,1,150000.0
69290,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,3,75000.0
69304,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,6,1000.0
69306,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,6,17500.0
69472,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,4,1000.0
69475,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,2,75000.0
69476,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,1,75000.0
69573,Hot-Humid,FL,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,2,37500.0
69574,Hot-Humid,FL,Electricity,gen1_t12_incandescent,Electricity,Office,3,17500.0
69585,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,1,37500.0
69592,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,1,75000.0
69748,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Lodging,6,150000.0
69956,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Lodging,3,17500.0
69981,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
69986,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,3000.0
70002,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,2,75000.0
70020,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,17500.0
70051,Hot-Humid,FL,Electricity,gen1_t12_incandescent,Electricity,Office,4,7500.0
70116,Hot-Humid,FL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,4,17500.0
70193,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Lodging,4,3000.0
70229,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,3,3000.0
70231,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,1,1000.0
70360,Hot-Humid,FL,Propane,gen2_t8_halogen,Electricity,Mercantile,2,75000.0
70401,Hot-Humid,FL,Electricity,gen3_t5_cfl,FuelOil,Lodging,1,7500.0
70404,Hot-Humid,FL,Electricity,gen1_t12_incandescent,NaturalGas,Office,2,3000.0
70408,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,7500.0
70501,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,7500.0
70544,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,17500.0
70573,Hot-Humid,FL,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,5,37500.0
70574,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,5,17500.0
70588,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
70596,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Lodging,0,37500.0
70639,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Office,0,7500.0
70658,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Office,1,17500.0
70707,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Warehouse and Storage,6,37500.0
70758,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,37500.0
70767,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Food Service,4,17500.0
70824,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,150000.0
70902,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,3000.0
70912,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Food Service,1,3000.0
70957,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Lodging,0,17500.0
71029,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,3,7500.0
71036,Hot-Humid,FL,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,5,3000.0
71064,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,75000.0
71120,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
71129,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,0,17500.0
71135,Hot-Humid,FL,Electricity,gen1_t12_incandescent,Electricity,Food Service,2,3000.0
71155,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Mercantile,4,7500.0
71158,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,6,150000.0
71183,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
71186,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,0,17500.0
71276,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,1,3000.0
71321,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Office,2,3000.0
71442,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,0,7500.0
71516,Hot-Humid,FL,Electricity,gen3_t5_cfl,Electricity,Office,1,3000.0
71598,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,4,17500.0
71628,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,5,3000.0
71634,Hot-Humid,FL,Propane,gen2_t8_halogen,Propane,Mercantile,1,3000.0
71826,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,3000.0
71874,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Food Service,4,7500.0
71951,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Lodging,4,75000.0
72051,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
72053,Hot-Humid,FL,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,37500.0
72075,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,5,1000.0
72097,Hot-Humid,FL,Electricity,gen4_led,Electricity,Food Service,4,3000.0
72126,Hot-Humid,FL,Electricity,gen2_t8_halogen,Propane,Lodging,2,750000.0
72143,Hot-Humid,FL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
72163,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Lodging,4,150000.0
72205,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,6,3000.0
72390,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,37500.0
72408,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Food Service,4,3000.0
72426,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,37500.0
72467,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,6,17500.0
72510,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
72573,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,5,3000.0
72605,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
72626,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,4,150000.0
72673,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,3,3000.0
72793,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,0,7500.0
72812,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Food Service,1,7500.0
72820,Hot-Humid,FL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,75000.0
72868,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Food Service,6,17500.0
72876,Hot-Humid,FL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,3000.0
73028,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,4,37500.0
73118,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,5,7500.0
73150,Hot-Humid,FL,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,3,75000.0
73248,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,1,37500.0
73250,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,1,17500.0
73258,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,3000.0
73260,Hot-Humid,FL,Electricity,gen3_t5_cfl,Electricity,Office,1,7500.0
73292,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,6,7500.0
73316,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,5,17500.0
73371,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,4,3000.0
73386,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,2,17500.0
73496,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,3,17500.0
73535,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,3000.0
73574,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,1,37500.0
73595,Hot-Humid,FL,Electricity,gen4_led,Electricity,Warehouse and Storage,4,7500.0
73624,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,2,7500.0
73632,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Lodging,5,750000.0
73681,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Food Service,2,3000.0
73713,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,1,37500.0
73738,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,7500.0
73778,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,4,7500.0
73787,Hot-Humid,FL,Electricity,gen3_t5_cfl,NaturalGas,Warehouse and Storage,2,37500.0
73788,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,7500.0
73846,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,1,1000.0
73997,Hot-Humid,FL,Electricity,gen1_t12_incandescent,NaturalGas,Office,6,7500.0
74005,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,37500.0
74121,Hot-Humid,FL,DistrictHeating,gen2_t8_halogen,NaturalGas,Office,3,75000.0
74176,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,7500.0
74271,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,5,7500.0
74297,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,3,1000.0
74323,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,7500.0
74751,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,37500.0
74812,Hot-Humid,FL,Electricity,gen3_t5_cfl,Electricity,Mercantile,5,75000.0
74827,Hot-Humid,FL,Electricity,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,3,3000.0
74858,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,6,3000.0
74897,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Office,1,3000.0
74908,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,17500.0
75058,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Mercantile,2,37500.0
75059,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,37500.0
75077,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,17500.0
75110,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,1,7500.0
75263,Hot-Humid,FL,Electricity,gen4_led,Electricity,Office,2,7500.0
75276,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,1,37500.0
75402,Hot-Humid,FL,Electricity,gen4_led,FuelOil,Lodging,0,7500.0
75431,Hot-Humid,FL,Electricity,gen4_led,NaturalGas,Warehouse and Storage,3,37500.0
75446,Hot-Humid,FL,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,5,7500.0
75457,Hot-Humid,FL,Electricity,gen4_led,Electricity,Mercantile,1,75000.0
75484,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
75529,Hot-Humid,FL,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,5,75000.0
75543,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Office,5,150000.0
75577,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,2,150000.0
75638,Hot-Humid,FL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,37500.0
75677,Hot-Humid,FL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
75725,Hot-Humid,FL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,7,7500.0
75730,Hot-Humid,FL,Electricity,gen3_t5_cfl,NaturalGas,Food Service,4,3000.0
