bldg_id,in.building_america_climate_zone,in.state,in.heating_fuel,in.interior_lighting_generation,in.service_water_heating_fuel,in.comstock_building_type_group,in.vintage,in.sqft
33724,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
33772,Hot-Dry,CA,NaturalGas,gen3_t5_cfl,Electricity,Warehouse and Storage,3,17500.0
33779,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Food Service,3,3000.0
33783,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,7,75000.0
33817,Marine,CA,NaturalGas,gen4_led,Electricity,Mercantile,0,37500.0
33878,Hot-Dry,CA,Electricity,gen4_led,Electricity,Education,4,150000.0
33881,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,2,17500.0
33892,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Office,5,17500.0
33897,Mixed-Dry,CA,NaturalGas,gen4_led,Electricity,Mercantile,5,17500.0
33900,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,5,17500.0
33908,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Education,7,150000.0
33918,Marine,CA,NaturalGas,gen4_led,NaturalGas,Food Service,1,1000.0
33919,Hot-Dry,CA,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,1,75000.0
33927,Marine,CA,NaturalGas,gen4_led,NaturalGas,Education,3,350000.0
33948,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,1,7500.0
33950,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Mercantile,3,37500.0
33960,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,5,75000.0
33973,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,1,3000.0
33975,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,1,3000.0
33988,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,1,37500.0
34003,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,75000.0
34013,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Mercantile,2,7500.0
34018,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,4,3000.0
34019,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,3,37500.0
34032,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
34040,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,5,17500.0
34047,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,37500.0
34049,Hot-Dry,CA,DistrictHeating,gen4_led,NaturalGas,Office,5,1000.0
34056,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,1,3000.0
34058,Hot-Dry,CA,Electricity,gen4_led,NaturalGas,Office,3,3000.0
34094,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,17500.0
34110,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,6,7500.0
34111,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,17500.0
34141,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,17500.0
34171,Hot-Dry,CA,Propane,gen4_led,Electricity,Lodging,1,17500.0
34239,Marine,CA,NaturalGas,gen4_led,Electricity,Office,0,7500.0
34268,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,5,75000.0
34271,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,6,7500.0
34272,Marine,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,1,37500.0
34277,Marine,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,1000.0
34302,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,4,350000.0
34327,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Office,6,7500.0
34338,Hot-Dry,CA,Electricity,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,1,17500.0
34341,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,2,17500.0
34344,Marine,CA,Electricity,gen4_led,Electricity,Office,2,7500.0
34365,Marine,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,2,75000.0
34376,Hot-Dry,CA,Electricity,gen4_led,Electricity,Mercantile,6,7500.0
34385,Hot-Dry,CA,Electricity,gen4_led,Electricity,Education,2,37500.0
34432,Marine,CA,Electricity,gen1_t12_incandescent,Electricity,Office,2,7500.0
34447,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,2,75000.0
34453,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
34459,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Education,2,150000.0
34486,Hot-Dry,CA,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,1,17500.0
34494,Hot-Dry,CA,Electricity,gen4_led,Electricity,Education,2,150000.0
34557,Marine,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,7500.0
34561,Hot-Dry,CA,Electricity,gen3_t5_cfl,NaturalGas,Food Service,7,7500.0
34582,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Mercantile,2,75000.0
34594,Marine,CA,NaturalGas,gen4_led,Electricity,Mercantile,1,37500.0
34613,Marine,CA,Electricity,gen2_t8_halogen,Electricity,Education,3,150000.0
34616,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Office,2,3000.0
34624,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,3,75000.0
34635,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
34650,Marine,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,3,37500.0
34658,Hot-Dry,CA,Electricity,gen4_led,Electricity,Mercantile,0,17500.0
34665,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,7500.0
34674,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,4,7500.0
34675,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Food Service,0,3000.0
34702,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,150000.0
34733,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Office,2,7500.0
34753,Hot-Dry,CA,Electricity,gen4_led,NaturalGas,Warehouse and Storage,5,37500.0
34757,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Office,3,7500.0
34772,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,5,37500.0
34774,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Food Service,5,3000.0
34784,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,17500.0
34829,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,4,3000.0
34884,Hot-Dry,CA,Propane,gen2_t8_halogen,Electricity,Office,2,7500.0
34890,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,17500.0
34897,Marine,CA,NaturalGas,gen4_led,Electricity,Office,1,3000.0
34901,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Office,6,17500.0
34917,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,0,3000.0
34959,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
34966,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,1,17500.0
34967,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Office,5,7500.0
34984,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,75000.0
34994,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,75000.0
34998,Hot-Dry,CA,Electricity,gen4_led,Electricity,Lodging,2,7500.0
35008,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,3000.0
35012,Hot-Dry,CA,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,5,7500.0
35030,Marine,CA,Electricity,gen2_t8_halogen,Electricity,Education,3,75000.0
35031,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Education,3,150000.0
35033,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,6,37500.0
35042,Hot-Dry,CA,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,5,7500.0
35065,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,1,7500.0
35074,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,17500.0
35076,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,3000.0
35084,Hot-Dry,CA,Propane,gen4_led,Propane,Warehouse and Storage,0,17500.0
35107,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,5,37500.0
35114,Hot-Dry,CA,Electricity,gen4_led,Electricity,Office,0,17500.0
35131,Hot-Dry,CA,Electricity,gen4_led,NaturalGas,Mercantile,4,17500.0
35134,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Office,2,3000.0
35139,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,7500.0
35148,Marine,CA,Electricity,gen3_t5_cfl,NaturalGas,Food Service,6,7500.0
35157,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
35167,Marine,CA,Electricity,gen4_led,Electricity,Mercantile,3,17500.0
35173,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Office,2,17500.0
35181,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,75000.0
35184,Hot-Dry,CA,Electricity,gen4_led,Electricity,Food Service,5,3000.0
35198,Marine,CA,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,17500.0
35199,Hot-Dry,CA,Electricity,gen3_t5_cfl,Electricity,Office,5,3000.0
35202,Hot-Dry,CA,Electricity,gen4_led,NaturalGas,Office,2,17500.0
35211,Marine,CA,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,3,75000.0
35219,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Office,2,17500.0
35243,Marine,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,3000.0
35255,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
35269,Hot-Dry,CA,NaturalGas,gen3_t5_cfl,NaturalGas,Office,3,17500.0
35270,Hot-Dry,CA,Electricity,gen4_led,NaturalGas,Mercantile,1,37500.0
35279,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,2,37500.0
35280,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,1,3000.0
35281,Hot-Dry,CA,Electricity,gen4_led,Electricity,Food Service,4,1000.0
35292,Hot-Dry,CA,DistrictHeating,gen2_t8_halogen,NaturalGas,Office,0,75000.0
35318,Marine,CA,NaturalGas,gen2_t8_halogen,Electricity,Office,5,17500.0
35324,Marine,CA,Electricity,gen4_led,Electricity,Office,1,17500.0
35328,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,2,150000.0
35334,Marine,CA,Electricity,gen4_led,NaturalGas,Office,2,3000.0
35337,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,75000.0
35338,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,2,37500.0
35341,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Office,3,7500.0
35348,Hot-Dry,CA,Electricity,gen3_t5_cfl,Electricity,Mercantile,2,7500.0
35407,Hot-Dry,CA,Electricity,gen4_led,Electricity,Food Service,6,3000.0
35413,Hot-Dry,CA,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,4,7500.0
35418,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,37500.0
35441,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,1,17500.0
35446,Marine,CA,NaturalGas,gen4_led,Electricity,Mercantile,0,17500.0
35447,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,2,37500.0
35477,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,37500.0
35488,Hot-Dry,CA,Electricity,gen4_led,Electricity,Mercantile,4,7500.0
35499,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,5,17500.0
35501,Marine,CA,NaturalGas,gen4_led,Electricity,Mercantile,1,3000.0
35506,Mixed-Dry,CA,FuelOil,gen4_led,Electricity,Education,7,75000.0
35510,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,75000.0
35524,Hot-Dry,CA,Electricity,gen4_led,Electricity,Mercantile,0,17500.0
35538,Hot-Dry,CA,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,7500.0
35558,Hot-Dry,CA,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,75000.0
35575,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,75000.0
35597,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Warehouse and Storage,3,17500.0
35623,Hot-Dry,CA,NaturalGas,gen4_led,Electricity,Warehouse and Storage,4,17500.0
35627,Marine,CA,NaturalGas,gen4_led,NaturalGas,Office,4,7500.0
35632,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,3000.0
35644,Marine,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,4,75000.0
35647,Hot-Dry,CA,Electricity,gen4_led,NaturalGas,Office,2,7500.0
35679,Marine,CA,NaturalGas,gen3_t5_cfl,NaturalGas,Lodging,6,75000.0
35705,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Office,2,7500.0
35724,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,75000.0
35731,Marine,CA,Electricity,gen4_led,Electricity,Education,1,150000.0
35737,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,0,37500.0
35745,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Lodging,2,17500.0
35762,Marine,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,1,1000.0
35772,Hot-Dry,CA,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,17500.0
35776,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Food Service,2,1000.0
35782,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,6,37500.0
35795,Marine,CA,NaturalGas,gen4_led,NaturalGas,Mercantile,1,37500.0
35802,Hot-Dry,CA,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,350000.0
35805,Marine,CA,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,0,7500.0
35814,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,0,75000.0
35850,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,3000.0
35852,Hot-Dry,CA,DistrictHeating,gen3_t5_cfl,DistrictHeating,Office,2,350000.0
35863,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,3,7500.0
35864,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,3,7500.0
35895,Hot-Dry,CA,NaturalGas,gen2_t8_halogen,Electricity,Office,1,7500.0
35908,Hot-Dry,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,5,37500.0
35926,Marine,CA,Electricity,gen4_led,Electricity,Warehouse and Storage,7,17500.0
35949,Marine,CA,Electricity,gen4_led,Electricity,Office,5,75000.0
35961,Hot-Dry,CA,Electricity,gen4_led,Electricity,Mercantile,0,37500.0
